text,label
שבכללות לעולם סבר ר' ישמעאל אין לוקין על לאו שבכללות ושאני הכא,2
דמייתרי ליה קראי נכתוב קרא כל חלב לא תאכלו שור וכשב ועז,2
למה לי ש"מ לחלק ורבנן אי לא כתיב שור וכשב ועז ה"א,2
אפילו חלב חיה במשמע להכי כתב שור כשב ועז למימרא דחלב שור,2
וכשב ועז הוא דאסור אבל דחיה שרי שפיר קאמרי ליה אלא היינו,2
טעמא דרבי ישמעאל דקסבר א"כ לכתוב כל חלב שור לא תאכלו כשב,2
ועז למה לי ש"מ לחלק ורבנן סברי אי כתב רחמנא כל חלב,2
שור ה"א נילף שור שור מסיני מה גבי סיני חיה ועוף כיוצא,2
בהן אף גבי אכילה חיה ועוף כיוצא בהן להכי כתב רחמנא שור,2
וכשב ועז למימרא דהני דאסור אבל חיה ועוף שרי שפיר קא"ל אלא,2
היינו טעמא דקסבר נכתוב כל חלב כשב לא תאכלו א"נ כל חלב,2
עז לא תאכלו שור וכשב ועז למה לי ש"מ לחלק ורבנן סברי,2
אי כתב כל חלב כשב ה"א חלב כשב אסור ושור ועז שרי,2
וכ"ת מאי אולמיה דכשב משום דנתרבה באליה וכדתנא ר' חנניא למה מנה,2
הכתוב אימורין בשור ואימורים בכשב ואימורים בעז דכתיב (במדבר יח) אך בכור,2
שור וגו' צריכי דאי כתב שור ה"א כשב ועז לא ילפינן מיניה,2
דאיכא למיפרך מה לשור שכן נתרבה בנסכים נכתוב רחמנא בכשב ונילף שור,2
ועז מכשב איכא למיפרך מה לכשב שכן נתרבה באליה נכתוב רחמנא עז,2
ונילף שור וכשב מיניה איכא למיפרך מה לעז שכן נתרבה אצל עבודת,2
כוכבים {עבודה זרה} מן חד לא ילפינן נכתוב תרתי ונילף חדא מתרתי,2
הי דין נילף שור מכשב ועז אית להון פירכא מה לכשב ועז,2
שכן נתרבו אצל הפסח לא נכתוב כשב ונילף משור ועז אית להון,2
פירכא מה לשור ועז שכן נתרבה אצל עבודת כוכבים {עבודה זרה} לא,2
נכתוב עז ונילף משור וכשב אית להון פירכא מה לשור וכשב שכן,2
יש בו צד ריבוי הלכך לא ילפי מהדדי שפיר קא"ל אלא לעולם,2
טעמא דרבי ישמעאל כדאמרינן מעיקרא דאם כן נכתוב כל חלב ולישתוק מאי,2
אמרת האי דכתב שור וכשב ועז למשרי חלב חיה הא כי כתב,2
קרא בעניינא דקדשים ודבר למד מעניינו מכלל דרבנן סברי לא ילפינן דבר,2
למד מעניינו לא דכולי עלמא ילפינן דבר הלמד מעניינו והכא בהא פליגי,2
רבי ישמעאל סבר למידין לאו מלאו בין מלאו ובין מלאו דכרת דכל,2
חלב שור וכשב ועז מלאו (ויקרא ג) דחוקת עולם לדורותיכם בכל מושבותיכם,2
כל חלב וכל דם לא תאכלו דכתיב בעניינא דקדשים ובקדשים לא אית,2
בהון חיה אף כל חלב שור כי כתיב ליה סתמא ליכא לספוקי,2
בחיה הלכך שור וכשב ועז לחלק הוא דאתא לחייב על כל אחת,2
ואחת וילפינן לאו דכל חלב ולאו דחוקת עולם מכרת (ויקרא ז) דכי,2
כל אוכל חלב מן הבהמה אשר יקריבו ממנה מה ההוא לחלק אף,2
הדין לחלק ורבנן לאו מלאו ילפינן לאו מכרת לא ילפינן ואיבעית אימא,2
היינו טעמייהו דרבנן כדאמר ליה רב מרי לרב זביד אלא מעתה אליה,2
דחולין תיתסר אמר ליה עליך אמר קרא (ויקרא ז) כל חלב שור,2
וכשב ועז דבר השוה בשלשתן בעינן וליכא הלכך כי אתא שור וכשב,2
ועז למישרי אליה דחולין הוא דאתא ור' ישמעאל אמר לך א"כ לימא,2
קרא כל חלב שור וכשב עז למה לי ש"מ לחלק א"ר חנינא,2
מודה רבי ישמעאל לענין קרבן שאין מביא אלא חטאת אחת מ"ט דלא,2
דמי הדין לאו ללאו דעריות ת"ר ועשה אחת ועשה הנה לחייב על,2
כל אחת ואחת שאם אכל חלב וחלב שם אחד בשני העלמות חייב,2
שתים שתי שמות בהעלם אחת חייב שתים א"ל רמי בר חמא לרב,2
חסדא בשלמא שם אחד בשני העלמות חייב שתים משום דהעלמות מחלקין אלא,2
שני שמות בהעלם אחת אמאי חייב שתים הא בעינן העלמות מוחלקין וליכא,2
א"ל הכא במאי עסקינן כגון דאכל חלב דנותר דמחייב משום נותר ומשום,2
חלב א"ל א"כ ניחייב נמי משום קודש אלא אמר רב ששת כגון,2
דאכל חלב דהקדש ור' יהודה היא דתניא אכל חלב נבלה אכל חלב,2
מוקדשין חייב שתים ר' יהודה אומר חלב מוקדשין לוקה שלש מחייכו עלה,2
במערבא ונוקמה כגון חלב דשור וכשב ועז ור' ישמעאל היא דאמר לוקה,2
שלש אלמא לא אוקמה כר' ישמעאל דא"ר חנינא מודה היה רבי ישמעאל,2
אע"פ שאי אפשר והלא בא בא לר' מאיר אע"פ שאי אפשר לרבנן,2
ולתני בא העליון ר"מ אומר לא חולצת ולא מתיבמת וחכ"א או חולצת,2
או מתיבמת ואנא ידענא משום דאי אפשר הוא אי לא תנא אע"פ,2
שאי אפשר הוה אמינא רוב נשים תחתון אתי ברישא ומיעוט עליון אתי,2
ברישא ורבי מאיר לטעמיה דחייש למיעוטא ורבנן לטעמייהו דלא חיישי למיעוטא והני,2
מילי בסתמא אבל היכא דבדקן ולא אשכחן אימר מודו ליה רבנן לר"מ,2
דעליון קדים קמ"ל דאי אפשר ודאי אתי ומנתר הוא דנתר בשלמא לר"מ,2
היינו דכתיב (יחזקאל טז) שדים נכונו ושערך צמח אלא לרבנן איפכא מבעי,2
ליה ה"ק כיון ששדים נכונו בידוע ששערך צמח בשלמא לר"מ היינו דכתיב,2
(יחזקאל כג) בעשות ממצרים דדיך למען שדי נעוריך אלא לרבנן איפכא מבעי,2
ליה ה"ק כיון שבאו דדיך בידוע שבאו נעוריך ואיבעית אימא מאי שדי,2
כולה בדדי כתיב וה"ק הקב"ה לישראל איכרפו דדיך לא הדרת בך אישתדו,2
דדיך נמי לא הדרת בך דכולי עלמא מיהא אתחתון סמכינן מנלן אמר,2
רב יהודה אמר רב וכן תנא דבי ר' ישמעאל אמר קרא (במדבר,2
ה) איש או אשה כי יעשו מכל חטאות האדם השוה הכתוב אשה,2
לאיש לכל עונשין שבתורה מה איש בסימן אחד אף אשה בסימן אחד,2
ואימא או האי או האי כאיש מה איש תחתון ולא עליון אף,2
אשה תחתון ולא עליון תניא נמי הכי א"ר אליעזר בר' צדוק כך,2
היו מפרשין ביבנה ואמרו כיון שבא תחתון שוב אין משגיחין על עליון,2
תניא רשב"ג אומר בנות כרכים תחתון ממהר לבא מפני שרגילות במרחצאות בנות,2
כפרים עליון ממהר לבא מפני שטוחנות ברחים ר"ש בן אלעזר אומר בנות,2
עשירים צד ימין ממהר לבא שנישוף באפקריסותן בנות עניים צד שמאל ממהר,2
לבא מפני ששואבות כדי מים עליהן ואיבעית אימא מפני שנושאין אחיהן על,2
גססיהן ת"ר צד שמאל קודם לצד ימין רבי חנינא בן אחי ר',2
יהושע אומר מעולם לא קדם צד שמאל לצד ימין חוץ מאחת שהיתה,2
בשכונתי שקדם צד שמאל לצד ימין וחזר לאיתנו ת"ר כל הנבדקות נבדקות,2
על פי נשים וכן היה רבי אליעזר מוסר לאשתו ורבי ישמעאל מוסר,2
לאמו רבי יהודה אומר לפני הפרק ולאחר הפרק נשים בודקות אותן תוך,2
הפרק אין נשים בודקות אותן שאין משיאין ספקות על פי נשים ר"ש,2
אומר אף תוך הפרק נשים בודקות אותן ונאמנת אשה להחמיר אבל לא,2
להקל כיצד גדולה היא שלא תמאן קטנה היא שלא תחלוץ אבל אין,2
נאמנת לומר קטנה היא שתמאן וגדולה היא שתחלוץ אמר מר רבי יהודה,2
אומר לפני הפרק ולאחר הפרק נשים בודקות אותן בשלמא לפני הפרק בעי,2
בדיקה דאי משתכחי לאחר הפרק שומא נינהו אלא לאחר הפרק למה לי,2
בדיקה והאמר רבא קטנה שהגיעה לכלל שנותיה אינה צריכה בדיקה חזקה הביאה,2
סימנין כי אמר רבא חזקה למיאון אבל לחליצה בעיא בדיקה תוך הפרק,2
אין נשים בודקות אותן קסבר תוך הפרק כלאחר הפרק <דמי> ולאחר הפרק,2
דאיכא חזקה דרבא סמכינן אנשים ובדקי תוך הפרק דליכא חזקה דרבא לא,2
סמכינן אנשים ולא בדקי נשים ר"ש אומר אף תוך הפרק נשים בודקות,2
אותן קסבר תוך הפרק כלפני הפרק ובעיא בדיקה דאי משתכחי לאחר הפרק,2
שומא נינהו ונאמנת אשה להחמיר אבל לא להקל האי מאן קתני לה,2
איבעית אימא רבי יהודה ואתוך הפרק ואיבעית אימא רבי שמעון ולאחר הפרק,2
ולית ליה חזקה דרבא מפני שאמרו אפשר כו' הא תו למה לי,2
הא תנא ליה רישא וכי תימא משום דקא בעי למסתמה כרבנן פשיטא,2
יחיד ורבים הלכה כרבים מהו דתימא מסתברא טעמא דר"מ דקא מסייע ליה,2
קראי קמ"ל ואיבעית אימא משום דקא בעי למתני כיוצא בו כיוצא בו,2
כל כלי חרס שהוא מכניס מוציא ויש שמוציא ואינו מכניס כל אבר,2
שיש בו צפורן יש בו עצם ויש שיש בו עצם ואין בו,2
צפורן כל המטמא מדרס מטמא טמא מת ויש שמטמא טמא מת ואינו,2
מטמא מדרס מכניס פסול למי חטאת ופסול משום גסטרא מוציא כשר למי,2
חטאת ופסול משום גסטרא אמר רב אסי שונין כלי חרס שיעורו בכונס,2
משקה ולא אמרו מוציא משקה אלא לענין גסטרא בלבד מאי טעמא אמר,2
מר זוטרא בריה דרב נחמן לפי שאין אומרים הבא גסטרא לגסטרא תנו,2
רבנן כיצד בודקין כלי חרס לידע אם ניקב בכונס משקה אם לאו,2
יביא עריבה מלאה מים ונותן קדרה לתוכה אם כנסה בידוע שכונס משקה,2
ואם לאו בידוע שמוציא משקה רבי יהודה אומר כופף אזני קדרה לתוכה,2
ומציף עליה מים ואם כונס בידוע שכונס משקה ואם לאו בידוע שמוציא,2
משקה או שופתה על גבי האור אם האור מעמידה בידוע שמוציא משקה,2
ואם לאו בידוע שמכניס משקה ר' יוסי אומר אף לא שופתה על,2
גבי האור מפני שהאור מעמידה אלא שופתה על גבי הרמץ אם רמץ,2
